attacked_text,attack_model_output,num_queries,improvement
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Story,' another late, lamented exposition. 'Homie Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9988),146,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Story,' another late, lamented exposition. 'Laddie Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9988),146,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Story,' another late, lamented exposition. 'Mate Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9988),146,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Story,' another late, lamented exposition. 'Pal Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9988),146,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina because 'Crimes Story,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9988),147,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Conte,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9988),157,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Fairytales,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Histories,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,True
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes History,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,True
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Narratives,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,True
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Saga,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Stories,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Storytelling,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Tale,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,False
"Certain TV programmed nonstop into embarrassment (my sweetie 'X-Files' arrives to mind.) I've been a fan of Dennis Farina since 'Crimes Tales,' another late, lamented exposition. 'Dude Faro' never had a possibility. The series had a good hypothesis and whopping actors. It's truly, genuinely a disgrace.",tensor(0.9989),157,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music stays with me as well as the intriguing story.",tensor(0.0011),1,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music remainder with me as well as the intriguing story.",tensor(0.0011),6,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music remains with me as well as the intriguing story.",tensor(0.0010),6,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music rest with me as well as the intriguing story.",tensor(0.0011),6,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),6,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music stay with me as well as the intriguing story.",tensor(0.0011),6,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Adore the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0010),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Adored the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),16,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Adores the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0010),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Cared the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Enjoyed the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Liked the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Love the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loves the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0010),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshiped the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0011),16,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshipped the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music resting with me as well as the intriguing story.",tensor(0.0012),16,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshipped the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting musica resting with me as well as the intriguing story.",tensor(0.0011),20,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshipped the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting musical resting with me as well as the intriguing story.",tensor(0.0012),20,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshipped the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting musician resting with me as well as the intriguing story.",tensor(0.0012),20,True
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshipped the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting musicians resting with me as well as the intriguing story.",tensor(0.0012),20,False
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Worshipped the gorgeous Roy Thinnes and Joana Hackett's skillful acting. The beautiful, haunting musician resting with me as well as the intriguing story.",tensor(0.0012),22,False
